store_id,uptime_last_hour,downtime_last_hour,uptime_last_day,downtime_last_day,uptime_last_week,downtime_last_week
25356420447065853,0.0,0.0,-5.993699788333332,0.9459910424999999,-66.91848916194454,0.9459910424999999
26346307409368308,0.0,0.0,-0.009851318611111111,0.0,83.78290808655295,84.21709191344705
27099145190781701,0.0,0.0,24.0,0.0,-42.93059679166664,0.0
28172236033614909,0.0,0.0,0.0,-0.9545676966666664,0.0,168.0
28729668599803486,0.0,0.0,24.0,0.0,168.0,0.0
29887996867335920,0.0,0.0,-18.03846465222222,0.0,168.0,0.0
29934475002789230,0.0,0.0,24.0,0.0,168.0,0.0
29999337652740870,0.0,-49.57178718333333,0.0,24.0,0.0,168.0
30365063081175560,0.0,0.0,0.0,-20.984698630277773,0.0,-51.91386140972223
30674521174433141,0.0,0.0,-4.99322262777778,0.0,168.0,0.0
33890589481707677,0.0,0.0,0.0,24.0,12.388614814977197,155.61138518502278
35092047998576550,0.0,0.0,24.0,0.0,-77.47745760388896,0.0
35720306757042107,0.0,0.0,0.0,24.0,0.0,-81.07553393833331
36906933682421990,0.0,0.0,-2.005721438888888,0.0,-121.07692247583348,0.0
37145286092818866,0.0,0.0,24.0,0.0,-71.05826800833306,0.0
37470044882853971,59.99999999999999,0.0,24.0,0.0,168.0,0.0
37902066963120367,0.0,0.0,24.0,0.0,-30.97395474527762,0.0
37936032450764521,0.0,0.0,24.0,0.0,-131.55451527861118,0.0
38128898926494958,0.0,0.0,-0.05153696305555555,0.0,-72.06465482416665,0.0
38331274599366702,-1.13078095,0.0,-18.971449885833337,0.0,-18.971449885833426,0.0
38494670445584126,0.0,0.0,24.0,0.0,168.0,0.0
39139704393055725,0.0,0.0,0.0,24.0,0.0,-70.00620845833332
40240019127582819,0.0,0.0,0.0,-2.998694444999998,-0.9978553038888903,-48.01802264416673
40305274657202790,0.0,0.0,0.0,-1.0336804541666669,1.4036722141029034,166.59632778589713
41103368216673773,0.0,0.0,28.394515494238654,-4.3945154942386555,-12.996198966268588,180.99619896626857
42995365272729696,0.0,0.0,-12.996753482777779,0.0,167.99999999999997,0.0
43238966542773561,59.99999999999999,0.0,24.0,0.0,168.0,0.0
43648085180404513,0.0,0.0,0.0,24.0,-4.042001855277778,-147.9736538966667
43809554671079068,-45.78677115,0.0,24.0,0.0,168.0,0.0
44282494458981725,0.0,0.0,0.0,-0.9804361763888887,0.0,-102.94103056833336
44457349433151838,0.0,0.0,0.0,-0.9816960363888949,0.0,168.0
47157457861946118,60.00000000000001,0.0,24.0,0.0,-48.00214669611111,0.0
47589556541767641,0.0,0.0,-5.00015670638889,0.0,168.0,0.0
47789779659473794,0.0,0.0,-18.95186364138889,0.0,-2.9977500691666985,0.0
51023370911573601,0.0,0.0,-12.030026178611113,0.0,168.0,0.0
51688007980769524,0.0,0.0,0.0,24.0,0.0,-5.893534647222324
53349634998912079,0.0,0.0,0.0,-12.030948760277782,0.0,-67.98217725194434
54489779683803308,60.00000000000001,0.0,24.0,0.0,-56.96133155361107,-6.960620491944444
54515546588432327,0.0,0.0,24.0,0.0,168.0,0.0
55151290366655015,0.0,0.0,0.0,-0.9874952394444442,253.0686428020664,-85.06864280206638
55531008172952663,0.0,0.0,0.0,24.0,17.000424686666666,-44.847761996944435
55751279770776956,0.0,0.0,-2.9290404075000014,0.0,-0.9930187127777713,0.0
56010561297809355,0.0,0.0,-3.999256912222227,0.0,-1.1343830011112106,0.0
56229334079274642,0.0,0.0,24.0,0.0,6.720313349243123,161.27968665075687
56380181158657935,60.0,0.0,-4.0315875258333245,0.0,168.0,0.0
58390747102684963,0.0,0.0,0.0,24.0,0.0,168.0
59368808736334135,0.0,0.0,-4.966232714999993,0.0,-4.966232715000046,0.0
59691302652894267,0.0,0.0,0.0,24.0,0.0,-28.629799721111088
59824289471907618,0.0,0.0,24.0,0.0,-85.93888768694441,0.0
60457724125785585,0.0,0.0,0.0,-1.0740694236111084,0.0,-91.02365578638894
60533681262958240,0.0,0.0,0.0,-2.965408346944441,-1.0098351300000001,-145.64043844611112
61249558930922388,0.0,60.00000000000001,0.0,-5.0535106688888884,0.0,-1.0377792674999444
64920356735768709,0.0,0.0,0.0,23.999999999999996,-18.032128480833332,-0.15836924888887566
65661685550961651,-54.68870081666667,0.0,-11.894275867499994,0.0,-11.89427586749998,0.0
65715031345978010,0.0,0.0,0.0,-6.003880984444437,0.0,168.0
65764590187494692,0.0,0.0,24.0,0.0,-119.85885611305551,0.0
67717500383842441,0.0,0.0,24.0,0.0,168.0,0.0
69853736712843975,0.0,0.0,-14.093100100277779,0.0,-147.86564990055567,0.0
70182746366818454,0.0,0.0,-2.96107067666667,0.0,168.0,0.0
71127059866109077,0.0,0.0,0.0,-3.1350570794444437,0.0,-65.81466484499994
71415536013878409,0.0,0.0,24.0,0.0,-45.84228150583327,0.0
71642071084075706,0.0,0.0,0.0,24.0,0.0,-24.9362313536111
73491667571474362,0.0,0.0,-4.97707615027778,0.0,168.0,0.0
74012759254354951,0.0,-49.72047941666666,0.0,24.000000000000004,0.0,-80.92715391472237
76672837933820692,0.0,0.0,0.0,24.0,0.0,-115.99871525805551
76703009444581800,0.0,0.0,-11.059892971111115,0.0,-126.14630579111112,0.0
77807862794479435,0.0,60.0,0.0,-8.997604204444448,0.0,168.0
77980192110590523,0.0,0.0,0.0,24.0,0.0,-140.95431549055547
78840133745304014,0.0,0.0,0.0,24.0,0.0,-1.934607860000041
79135691913174305,0.0,0.0,0.0,24.0,0.0,-88.13939504249988
79410870082912863,0.0,0.0,-1.981261590277776,0.0,168.0,0.0
79610494098791827,0.0,0.0,24.0,0.0,-99.003628615,0.0
80263292273438478,0.0,0.0,23.999999999999996,0.0,-81.05921041361117,0.0
80520335943904125,0.0,0.0,-8.933964236388885,0.0,168.0,0.0
81559780630790716,0.0,0.0,0.0,24.0,-2.957301334722222,-145.00448486138887
81706403479954977,0.0,0.0,0.0,-19.00126026527778,7.972100968333334,-45.692571060555544
82088361624635309,0.0,0.0,0.0,-2.1340928602777773,0.0,-93.07240659222224
82665482356362548,60.0,0.0,-18.9915716161111,0.0,-18.991571616110928,0.0
83689976843066398,0.0,0.0,24.0,0.0,168.0,0.0
84438037538006885,0.0,0.0,24.0,0.0,168.0,0.0
84556309993044773,0.0,0.0,0.0,-1.9944664949999997,-24.293596943640317,192.29359694364032
85365680052177919,0.0,0.0,24.0,0.0,-15.1788192688889,0.0
85496058573776375,0.0,0.0,24.0,0.0,-91.11752263027779,0.0
86280978327987306,0.0,0.0,0.0,-1.9827808538888894,-4.062860056111111,-120.69587736333324
86895211682051637,0.0,0.0,0.0,0.0,168.0,0.0
87849527496468364,0.0,0.0,-1.0035163416666708,0.0,168.0,0.0
87946307455185718,0.0,0.0,0.0,24.0,2.9404070383333196,-7.951701584444446
88628218071357383,0.0,0.0,0.0,-5.958970733611109,0.0,-14.06329275666673
88675705127108349,0.0,0.0,0.0,24.0,0.0,168.0
88712362375492389,0.0,0.0,24.0,0.0,168.0,0.0
89462909834904041,0.0,0.0,-18.957357015555555,0.0,-164.82132427777773,0.0
90748735992987823,0.0,0.0,0.0,-0.009573853333333267,161.39627989762715,6.6037201023728676
91749266999228130,0.0,0.0,0.0,-1.1064970672222256,0.0,-17.007132113333306
91947023206290590,59.99999999999999,0.0,24.0,0.0,168.0,0.0
92038577632884970,0.0,0.0,0.0,24.0,0.0,-28.037183268611116
92513589928799374,0.0,59.99999999999999,0.0,24.0,0.0,168.0
95739916925095637,0.0,0.0,24.000000000000004,0.0,-19.37873719833345,0.0
96562112022963516,0.0,0.0,24.0,0.0,-50.036229228888864,0.0
97178307441486002,-1.6392027833333331,0.0,24.0,0.0,168.0,0.0
97685427922386029,60.00000000000001,0.0,-14.190908914166664,0.0,-129.92817464666635,0.0
97882969113201039,0.0,0.0,-21.023660353333334,0.0,1.0001871827778612,-1.0027282411111111
98968564618185222,0.0,0.0,0.0,-5.026818502222221,-25.223700388897864,193.22370038889787
100927970158485910,0.0,0.0,24.0,0.0,-5.0013465674999855,0.0
101309509464394483,0.0,0.0,0.0,24.0,-7.0144499516666645,-26.68035832722207
104915753821730949,0.0,60.0,0.0,-11.102894430833336,-3.9725733613888887,-11.102894430833404
106468360682739586,0.0,0.0,24.0,0.0,168.0,0.0
107097686070974319,0.0,0.0,-1.0336132927777777,0.0,-24.00008141472221,0.0
107274698920910512,-49.0120743,0.0,-1.0549929466666577,0.0,-131.03465123166657,15.430156527500003
107685653027490811,0.0,0.0,-18.87317458777778,0.0,-116.89605995916668,0.0
108258734115101969,60.0,0.0,24.0,0.0,168.36088073607186,-0.3608807360718673
108968345947796639,0.0,0.0,0.0,-13.009878647499997,0.0,-23.02338387333328
110446890183797413,0.0,0.0,0.0,24.0,0.0,-86.96632679972225
110851142722660937,0.0,0.0,24.0,0.0,168.0,0.0
111535992101736451,60.0,0.0,24.0,0.0,-3.011223555277639,0.0
111941507920209544,-1.5399585333333334,0.0,-1.9448253369444422,0.0,168.0,0.0
112999047392063113,0.0,0.0,-0.9958380244444439,0.0,-49.09595867666675,0.0
114242703022172426,0.0,0.0,-22.935889377777777,0.0,168.0,0.0
114275044024650773,0.0,0.0,-1.00619095888889,0.0,168.0,0.0
114551850046024710,0.0,0.0,24.0,0.0,0.9999505322222113,-2.7582077480555744
114885739531774322,-44.5296984,0.0,24.0,0.0,168.0,0.0
115153419187560180,0.0,0.0,24.0,0.0,168.0,0.0
115475171852550934,60.0,0.0,-9.187852766388886,0.0,-30.80970316249995,0.0
117337394419525839,0.0,0.0,0.0,24.0,0.0,168.0
117383178898485873,0.0,0.0,0.0,-0.9644296422222225,2.895780952063705,165.10421904793628
117659288711469627,0.0,0.0,24.0,0.0,-95.14521687611109,0.0
118180560078308617,60.0,0.0,24.0,0.0,168.0,0.0
118693972130481955,60.0,0.0,-8.221737905555553,0.0,-9.170715364722353,0.0
119434102936925358,0.0,0.0,-3.062476580555553,0.0,-27.80471730509503,195.80471730509504
119435691402838226,0.0,0.0,24.0,0.0,-99.9191672069443,0.0
119512675364449332,0.0,0.0,-0.9939564141666692,0.0,-0.9939564141665403,0.0
119519432107012204,0.0,0.0,-4.894088751944445,0.0,168.0,0.0
119701008135004703,0.0,0.0,-2.9926183308333334,0.0,-125.56070878777781,0.0
122674762669669512,0.0,0.0,-16.023107838333335,0.0,-16.023107838333235,0.0
122815034483791934,0.0,0.0,0.0,24.0,0.0,168.0
123140478120335491,60.0,0.0,24.0,0.0,-98.99004544222223,0.0
123211612705343960,-0.514755,0.0,24.0,0.0,-146.97469167277757,0.0
124304200816908449,0.0,60.00000000000001,0.0,-8.004750048055554,0.0,168.0
125544985669731489,0.0,0.0,-4.008273900277777,0.0,-102.09706086666672,0.0
125934946912374861,0.0,0.0,-3.018906794166675,0.0,168.0,0.0
126240136410779229,-1.1774053833333333,0.0,-19.04891030083333,10.042731227222218,160.19370444907278,7.806295550927178
126265568968087537,0.0,0.0,0.0,24.0,0.0,-1.04482622722222
128235168101517102,0.0,0.0,-1.8460241274999996,0.0,168.0,0.0
128817129437663666,0.0,0.0,0.0,24.0,0.0,-63.16205829388882
129421761143784785,0.0,0.0,0.0,24.0,0.0,-25.615279328333312
129946501323005459,0.0,0.0,0.0,-2.928560833055552,281.12639128076734,-113.12639128076735
130268670653042910,0.0,0.0,-3.9611348758333316,0.0,-3.961134875833349,0.0
130955237087450280,0.0,0.0,0.0,-1.0947325244444446,0.0,168.0
131125180600695244,0.0,0.0,0.0,24.0,0.0,168.00000000000003
132685522945208451,0.0,0.0,-1.9456571672222203,0.0,-97.08676323972222,0.0
132827610670114440,0.0,0.0,-17.863460705,0.0,-54.03135249499998,0.0
133296564565142068,0.0,0.0,0.0,24.0,0.0,168.0
133425691340349200,0.0,60.0,0.0,-0.9865975124999993,0.0,168.0
134586904582732400,0.0,0.0,0.0,24.0,0.0,168.0
134748699979859945,0.0,0.0,-1.9619635099999995,0.0,-42.60208553888887,0.0
134796070600334172,0.0,0.0,24.0,0.0,-4.054713468055464,0.0
135451686603330143,0.0,0.0,24.0,0.0,-2.9968272777777756,0.0
135571940966317143,0.0,-47.825492966666665,0.0,24.0,0.0,168.0
135982805079134958,0.0,0.0,0.0,-6.9769989030555575,0.0,168.0
137439482528430942,0.0,-49.190485216666666,0.0,-3.1111539219444464,0.0,-64.00317397138879
137489854657495758,0.0,0.0,24.0,0.0,168.0,0.0
137747008306160997,0.0,0.0,24.0,0.0,168.0,0.0
137875932477977592,0.0,0.0,-2.05024126972222,0.0,168.0,0.0
138609105862509057,0.0,0.0,-9.005301821944443,0.0,168.0,0.0
139971215420649907,0.0,0.0,24.0,0.0,-23.89643817805555,0.0
140081486377960539,60.0,0.0,-0.9937031541666672,0.0,-37.97285298611102,0.0
140426302414450911,0.0,0.0,0.0,-5.003266911944443,3.9702145272222213,-8.004067193055622
140579288388772065,0.0,0.0,24.0,0.0,168.0,0.0
141281596244420894,0.0,0.0,23.999999999999996,0.0,168.0,0.0
141479961267451253,0.0,0.0,0.0,-1.069342391111103,0.0,-1.0693423911111253
141753187992730294,0.0,0.0,24.0,0.0,-139.0236272163888,0.0
142429685949740815,0.0,0.0,24.0,0.0,-66.67546571583354,0.0
144582376162315302,59.99999999999999,0.0,-21.995284556388892,0.0,-131.04363123166667,0.0
144733081795525009,0.0,0.0,-2.947477430277777,0.0,168.0,0.0
145417959116960440,0.0,0.0,0.0,24.0,-3.975711526388889,-45.69415462277781
145837327256477189,0.0,0.0,-12.113726293888885,0.0,167.99999999999997,0.0
145932111898266027,60.0,0.0,-3.8787162250000056,0.0,-10.201496780000129,0.0
146650035412498370,0.0,0.0,-7.999735500833334,0.0,-94.07848112472224,0.0
146743917580309815,0.0,0.0,0.0,-3.0034018958333344,0.0,-100.02240705833329
146933989365680790,0.0,0.0,-6.026853775555564,0.0,-109.0148563480557,0.0
147034955688321174,0.0,0.0,0.0,24.0,-40.99305594792371,208.9930559479237
147939721419553834,0.0,0.0,0.0,-10.958853365555557,0.0,168.0
148019985962430842,0.0,0.0,0.0,-4.8780683347222205,0.0,168.00000000000003
148103440192678691,0.0,0.0,3.120065199186684,20.879934800813317,-137.40226699972223,20.888357888055584
148737879070767015,0.0,0.0,24.0,0.0,167.99999999999997,0.0
148795032015503980,0.0,0.0,0.0,-1.1261153869444445,0.0,168.0
149184572186781476,-48.62207358333333,0.0,-14.995579540833335,0.0,-52.023083808055574,0.0
150190987832295679,0.0,0.0,24.0,0.0,168.0,0.0
150719494401923102,0.0,0.0,0.0,24.0,88.42274853585994,79.57725146414005
151503822592870597,-50.70298398333333,0.0,24.0,0.0,-129.8534817466667,0.0
151841899671632191,0.0,60.00000000000001,0.0,24.0,0.0,-34.926522924722214
152588649579355725,0.0,60.0,0.0,-2.0129351097222226,0.0,-2.012935109722182
152768986927483535,0.0,0.0,-1.979809274166663,0.0,-147.92540942416662,0.0
152977603852070841,0.0,0.0,0.0,0.0,-1.9995416455555557,-19.978509430277903
155188683674693066,0.0,0.0,24.0,0.0,168.0,0.0
155313638600073426,0.0,0.0,-7.9088400238888905,0.0,2.599609647777769,-7.2461460988888895
156529009532176037,60.0,0.0,-15.19587131055556,4.054068454722224,-84.06964576109688,252.06964576109692
156728906253552292,0.0,0.0,24.0,0.0,-0.779787104444455,0.0
157673618457918136,0.0,0.0,24.0,0.0,-26.023672091944416,0.0
158406589678859173,0.0,60.0,0.0,-0.14294807500000187,0.0,168.00000000000003
158671928024418647,0.0,0.0,24.0,0.0,168.0,0.0
161284159705101174,0.0,0.0,0.0,-2.004350922222221,7.959929915,-87.0297554911111
161303667492656727,0.0,60.0,0.0,24.0,0.0,168.0
162706314408379319,0.0,0.0,-19.042019579999995,0.0,-142.53142796111112,0.0
163605270147516691,0.0,0.0,0.0,-4.942226299166674,-37.90312829087999,205.90312829087998
163683871869387623,0.0,0.0,24.0,0.0,168.0,0.0
164413650212299631,0.0,0.0,-3.0050913794444436,0.0,168.0,0.0
164613129127588175,0.0,0.0,0.0,0.0,-23.460484102777784,0.0
165802462521250297,0.0,0.0,24.0,0.0,-23.93253188555557,0.0
168026561171127270,0.0,0.0,0.0,24.0,0.0,168.0
168365839720755693,0.0,0.0,-0.1692669497222227,0.0,-50.66668650555552,0.0
168576246522596286,60.0,0.0,-5.943558223611106,0.0,-26.88750648083317,0.0
168921235812740107,60.0,0.0,24.0,0.0,-83.08839368222212,-4.000623946388903
169228895931457980,0.0,0.0,0.0,-2.912967953611104,-86.70005438888889,22.989379111388892
171819201025808799,0.0,0.0,0.0,24.0,134.39654483415308,33.60345516584693
171913390339822107,0.0,0.0,-0.887339183611114,0.0,-99.9642033447221,0.0
172108283591540042,0.0,0.0,0.0,24.0,0.0,168.0
172112775132029564,0.0,0.0,-5.997193003611113,0.0,-94.91474830472224,8.306576681666664
173008600959739084,0.0,-44.952141950000005,32.24442268942513,-8.244422689425129,71.62692480153915,96.37307519846085
173113714660183551,0.0,0.0,-12.102248248333332,0.0,-15.403744983055512,0.0
174082200375603286,60.0,0.0,24.0,0.0,-108.99601507833341,2.032592832777776
174542786303357357,0.0,-47.85268438333333,0.0,24.0,0.0,168.0
176727949560886529,0.0,0.0,0.0,0.0,-2.360792757499989,0.0
177568850000954941,0.0,0.0,-14.029343682500002,0.0,-104.92427436527782,0.0
178216229362527831,0.0,0.0,0.0,-3.1470907308333387,0.0,168.0
178239698550477108,60.0,0.0,-16.03617096361111,0.0,166.78574490182558,1.214255098174433
178862861222744612,-45.33482611666667,0.0,24.0,0.0,-96.94300651361112,0.0
180254492480774710,0.0,0.0,-1.0747678261111095,0.0,168.0,0.0
180898067617405719,0.0,0.0,24.0,0.0,-0.022665168888876604,0.0
185099711074799014,0.0,0.0,24.0,0.0,-139.68881500138883,0.0
185219586269140039,-2.03322205,0.0,24.0,0.0,168.0,0.0
185941962687503759,0.0,0.0,-0.014443813055555539,0.0,-48.159187399166676,0.0
186027590898392813,0.0,0.0,-0.9893660575,0.0,168.0,0.0
186066571492343251,0.0,0.0,24.0,0.0,-132.80284022611107,0.0
186782073132835914,0.0,0.0,24.0,0.0,-95.10222809666665,0.0
188201077234290272,0.0,0.0,-2.0077104755555584,0.0,-1.5341144438889507,0.0
188983528751923443,0.0,0.0,24.0,0.0,168.0,0.0
189887911053525869,0.0,0.0,0.0,-1.1030585086111115,0.0,-73.00164449666667
190587005039343334,0.0,0.0,-2.98745510083334,0.0,-33.06375264138879,0.0
191331733720214713,59.99999999999999,0.0,24.000000000000004,0.0,-25.125371525833227,0.0
191535644409838384,-1.9835250666666666,0.0,-17.034450477500005,0.0,-12.560797471944234,0.0
191562357790381001,0.0,0.0,-16.08313367472222,0.0,-90.00033873555553,0.0
193199038459042425,0.0,-48.57480661666667,0.0,-7.999328453888892,0.0,-152.9253061549998
193219532417572392,0.0,0.0,0.0,24.0,0.0,-95.00218536777778
193360778883936060,0.0,0.0,0.0,24.0,0.0,168.0
194064016206126980,0.0,0.0,-12.951370072777783,0.0,168.0,0.0
194445483012394945,0.0,0.0,-3.950489060000001,0.0,168.0,0.0
194982952493716367,0.0,0.0,0.0,24.0,0.0,-130.8994525969443
195360898806120509,-49.83910003333334,0.0,-2.9869265305555626,0.0,-12.482224665833495,0.0
195848896712461417,0.0,0.0,0.0,-5.001540380000001,45.828079175277786,-47.98715043083341
196776374386234036,-44.9217065,0.0,24.0,0.0,-12.016585129722143,0.0
197110945004784568,0.0,0.0,0.0,-22.95216991194445,0.0,168.0
197325949503875091,0.0,0.0,0.0,-4.9492452994444465,0.0,-17.901231222500016
198267071251238285,0.0,0.0,0.0,0.0,0.0,-96.38989952
199226999564790180,0.0,0.0,24.0,0.0,168.0,0.0
199260688075265634,0.0,0.0,23.999999999999996,0.0,128.58485665923243,39.41514334076758
199385451887935082,-49.078813833333335,0.0,24.0,0.0,168.0,0.0
200167416351454357,0.0,0.0,24.0,0.0,168.0,0.0
200183483618661437,0.0,0.0,0.0,24.0,0.0,168.0
200859691255616550,0.0,0.0,-20.093564112222225,0.0,-74.98484628083331,0.0
203579134595321677,59.99999999999999,0.0,-3.0259468952777793,0.0,-100.98197152777769,0.0
207146620966629535,0.0,0.0,24.0,0.0,-63.99091794694433,0.0
207553092401694021,-6.947523233333333,0.0,24.0,0.0,-48.61180735333349,0.0
208974981066050916,0.0,0.0,0.0,24.0,0.0,-27.060501431666747
209183373802266038,0.0,0.0,0.0,24.0,0.0,168.0
209521535290787783,0.0,0.0,0.0,24.0,0.0,-132.86084198694437
210468821879069602,0.0,0.0,24.0,0.0,168.0,0.0
212183430335524329,0.0,0.0,0.0,-0.9306103708333346,0.0,-1.3263994802777854
212490049492260483,0.0,60.0,0.0,-2.0256969386111097,0.0,168.0
213124882750299254,0.0,-49.66695938333333,0.0,24.0,0.0,-5.989209084999942
216716787515611232,0.0,0.0,-21.05866597749999,0.0,-118.04383802055553,0.0
217234380669414232,0.0,0.0,-0.9491538022222282,0.0,5.966074638333349,-17.635950141111113
218417547706234182,0.0,0.0,24.0,0.0,-14.047090273888891,0.0
218496535953532546,0.0,0.0,24.0,0.0,-150.4775401061111,0.0
218837831150362498,0.0,0.0,-1.9905174180555556,0.0,-97.14334270527777,0.0
219481587825507923,0.0,0.0,24.0,0.0,-0.813602691666755,0.0
219695402222975151,0.0,0.0,-11.037175098055553,0.0,168.0,0.0
220388773230587556,59.99999999999999,0.0,24.0,0.0,149.3111221663447,18.688877833655297
221031507125373830,0.0,0.0,-0.8934911941666667,0.0,168.0,0.0
221640060735411187,0.0,0.0,0.0,-3.0014912083333325,-4.028926881388889,-92.94390845055555
222120335767680780,0.0,0.0,-1.9966652672222185,0.0,-97.04151759083321,0.0
222250116281386738,60.0,0.0,24.290758759915846,-0.2907587599158472,-51.38626978888892,48.06664104444443
223111248623147507,0.0,0.0,0.0,-5.10602289888889,0.0,168.0
223865218816979210,0.0,0.0,-7.911025893333339,0.0,168.0,0.0
224225803114581178,0.0,0.0,24.0,0.0,-2.987141246388928,0.0
225247510228180716,0.0,0.0,24.0,0.0,168.0,0.0
225730487211411888,-44.540092683333334,0.0,24.0,0.0,-59.0181676575,0.0
226072070942895639,0.0,-49.8191861,0.0,24.0,0.0,168.0
226384701555673146,60.0,0.0,-7.087374335555557,0.0,168.0,0.0
226728173686183326,0.0,0.0,-1.034518102777774,0.0,168.0,0.0
227734553629043364,0.0,0.0,0.0,0.0,168.0,0.0
229392696493371616,0.0,0.0,-4.030050710000002,0.0,-152.78965807333336,0.0
229554809545304622,0.0,0.0,0.0,24.0,0.0,-77.05799357833338
229647184903513856,-4.141228,0.0,24.0,0.0,-141.92371889222224,0.0
229756281923043870,60.0,0.0,-18.046166998333337,0.0,-29.20078456722224,0.0
230165194803740161,0.0,0.0,24.0,0.0,168.0,0.0
230886630117100654,0.0,0.0,0.0,24.0,0.0,168.0
231334548188799266,0.0,0.0,0.0,24.0,-651.5627674882878,819.5627674882878
231472248821231732,-51.59413735,0.0,24.0,0.0,168.0,0.0
231622156909387251,0.0,0.0,-1.1264738961111112,0.0,-0.5927453677778087,0.0
231626137940016414,0.0,0.0,0.0,24.0,0.0,168.0
231926578378663872,0.0,0.0,-23.917029138025278,47.91702913802528,-123.34194296194447,-90.94221381583336
232226342017986199,0.0,60.0,0.0,24.0,0.0,168.0
232484462789236206,-48.965035449999995,0.0,24.0,0.0,168.0,0.0
233202058964258241,59.99999999999999,0.0,-21.049767338888888,0.0,168.0,0.0
234403512707663205,0.0,0.0,24.0,0.0,168.0,0.0
234569288492497785,0.0,-48.86682493333333,0.0,-13.011701756944442,0.0,168.0
235721186065263803,0.0,0.0,0.0,24.0,0.0,-95.00476332888896
236194390929989847,0.0,0.0,-17.027542616111116,0.0,168.0,0.0
236338356365502628,0.0,0.0,-0.9664608694444445,0.0,-148.27249430250004,0.0
236543936783854823,60.0,0.0,24.0,0.0,-29.890475968333234,0.0
236628194444457636,0.0,0.0,-16.0158107825,0.0,165.973848824007,2.026151175992985
236849387439060411,0.0,0.0,-3.0007987986111115,0.0,-8.09709755472225,0.0
238655432931047196,0.0,0.0,-7.0058269038888925,0.0,168.0,0.0
239878387785911044,0.0,0.0,24.0,0.0,-25.03071294999999,0.0
240097989922711621,0.0,0.0,24.0,0.0,-13.954616327500032,0.0
240743210063855243,0.0,0.0,0.0,24.0,0.0,-70.82094421833327
240843637090206550,0.0,-47.920976366666665,0.0,24.0,0.0,168.0
241103109799067101,0.0,0.0,-19.02958928027778,0.0,-19.029589280277758,0.0
241792020293855920,0.0,0.0,0.0,24.0,0.0,168.0
